Time_Epoch,transmitted_latitude (deg),transmitted_longitude (deg),transmitted_heading (deg),transmitted_speed (km/hr),transmitted_altitude (m),latitude_self (deg),longitude_self (deg),Self_speed (km/hr),Self_heading (degrees),Self_Altitude (m),distance (m),latency (ms),throughput (bits/sec),data_size (kb),Packet_Error_Rate,Transmission_Time (ms),Transmission_Frequency (Hz),Configuration,Channel,Bandwidth,Modulation,Tx/Rx Configuration,Device Details,Tx Power (dB),Receiver Gain (dB),Path_Loss (dB),ERP (dBm),Rx_Power (dBm),Noise_Power (dBm),SNR (dB),scenario,RSSI_antenna1 (dBm),RSSI_antenna2 (dBm)
18-05-2024 04:09,17.5341726,78.2495045,289.3603032,72.05562554,517.212,17.5340405,78.2498143,62.04903149,301.6449412,495.9854463,35.99713976,0.5773995,2452.374829,177,0.003908889,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,139.0071095,-113.0071095,-252.014219,-347.2897843,95.27556528,S3,-73,-105
18-05-2024 04:09,17.5342192,78.2494019,294.4271229,51.98383555,517.782,17.5340405,78.2498143,68.69468946,314.0519633,494.0992556,48.04773435,0.6382165,2231.217776,178,0.005924457,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.5152079,-115.5152079,-257.0304158,-347.2897843,90.2593685,S3,-75,-108
18-05-2024 04:09,17.5342192,78.2494019,90,53.41854045,517.782,17.5340791,78.2497207,68.02586345,76.77115439,544.77645,37.23236586,0.5717665,2294.643005,164,0.004457729,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,139.3001623,-113.3001623,-252.6003246,-347.2897843,94.6894597,S3,-75,-105
18-05-2024 04:09,17.5342599,78.2492978,291.3540184,53.68179326,518.258,17.5341207,78.2496273,62.94910887,277.6112207,541.9067141,38.22794528,0.6299385,2260.538132,178,0.000568172,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,139.5293687,-113.5293687,-253.0587375,-347.2897843,94.23104682,S3,-78,-108
18-05-2024 04:09,17.5343048,78.2491954,90,61.96514715,518.942,17.5341207,78.2496273,67.95552331,105.742656,492.3256679,50.18162296,0.6099245,2151.085913,164,0.000208241,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.8926437,-115.8926437,-257.7852874,-347.2897843,89.50449692,S3,-80,-103
18-05-2024 04:09,17.5343525,78.2490951,295.434512,60.26880311,526.014,17.5341624,78.2495307,63.23552034,306.1963358,555.4820224,50.8122297,0.6055955,2338.194389,177,0.00043591,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,142.0011147,-116.0011147,-258.0022293,-347.2897843,89.28755494,S3,-79,-108
18-05-2024 04:09,17.5343975,78.2489918,293.5391162,67.66276719,525.911,17.5342048,78.2494316,66.91351838,311.5661698,549.4077478,51.33735517,0.6289435,2251.394601,177,0.001475483,1,20,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,142.0904194,-116.0904194,-258.1808389,-347.2897843,89.10894542,S3,-77,-105
18-05-2024 04:09,17.5343975,78.2489918,293.5391162,51.14931987,525.911,17.5342048,78.2494316,60.85544447,311.80247,500.3092236,51.33735517,0.7204005,1965.573317,177,0.001431136,1,20,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,142.0904194,-116.0904194,-258.1808389,-347.2897843,89.10894542,S3,-78,-105
18-05-2024 04:09,17.5343975,78.2489918,90,71.85336501,525.911,17.5342474,78.249332,63.6657421,75.62125761,548.4913004,39.75911616,0.6267065,2093.483951,164,0.000453835,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,139.870484,-113.870484,-253.7409681,-347.2897843,93.54881619,S3,-76,-103
18-05-2024 04:09,17.5344428,78.2488874,293.4564099,77.52965274,525.841,17.5342917,78.2492348,67.05373353,305.4133901,501.6991866,40.50050453,0.6395595,2214.023871,177,0.001397221,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,140.0309583,-114.0309583,-254.0619166,-347.2897843,93.22786771,S3,-77,-105
18-05-2024 04:09,17.534493,78.248784,295.8962593,51.27216373,517.962,17.5342917,78.2492348,66.71517288,309.3599694,495.9113413,52.79653313,0.5867375,2386.075545,175,0.001792913,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,142.3338577,-116.3338577,-258.6677155,-347.2897843,88.62206882,S3,-75,-105
18-05-2024 04:09,17.534493,78.248784,90,43.18401683,517.962,17.5343309,78.249132,62.87403267,106.8793666,497.5564861,41.07547203,0.5949245,2178.427683,162,0.004998361,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,140.1534009,-114.1534009,-254.3068018,-347.2897843,92.98298253,S3,-74,-102
18-05-2024 04:09,17.5345321,78.2486747,289.6837054,60.3710116,516.665,17.5343754,78.2490338,69.82999945,304.9090456,542.1923971,41.8878849,0.5760855,2457.968479,177,0.004659093,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,140.3235182,-114.3235182,-254.6470365,-347.2897843,92.64274778,S3,-77,-105
18-05-2024 04:09,17.5345814,78.2485688,294.9635565,62.39006114,516.946,17.5343754,78.2490338,64.1706086,276.7974534,543.6224647,54.38319665,0.6300925,2247.289089,177,0.006779827,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,142.5910443,-116.5910443,-259.1820885,-347.2897843,88.10769577,S3,-76,-105
18-05-2024 04:10,17.5345814,78.2485688,90,70.56123029,516.946,17.5344137,78.2489329,68.61696746,78.04478828,491.3047131,42.88438513,0.6210985,2112.386361,164,0.004019884,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,140.5277334,-114.5277334,-255.0554667,-347.2897843,92.23431754,S3,-74,-102
18-05-2024 04:10,17.5346233,78.2484605,291.1508697,75.05756119,517.561,17.5344569,78.248834,64.72287513,305.9674649,488.2837822,43.72548082,0.5776655,2451.245574,177,0.002876273,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,140.6964415,-114.6964415,-255.392883,-347.2897843,91.89690129,S3,-75,-108
18-05-2024 04:10,17.5346719,78.2483538,294.4884422,47.94908832,518.269,17.5344569,78.248834,68.77150954,280.9485294,545.1178657,56.26647268,0.5802785,2453.994074,178,0.002832642,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,142.8867434,-116.8867434,-259.7734868,-347.2897843,87.51629743,S3,-75,-108
18-05-2024 04:10,17.5346719,78.2483538,90,58.59589609,518.269,17.5345018,78.2487368,68.30522752,103.9463819,497.3863321,44.81284683,0.6219675,2109.434979,164,0.001946112,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,140.9098003,-114.9098003,-255.8196006,-347.2897843,91.47018367,S3,-75,-108
18-05-2024 04:10,17.5347202,78.2482488,294.7024303,71.89440929,525.355,17.534546,78.2486377,60.621306,283.1749246,546.8875552,45.57220428,0.5744205,2479.02016,178,0.004070136,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.0557503,-115.0557503,-256.1115007,-347.2897843,91.17828363,S3,-75,-102
18-05-2024 04:10,17.5347664,78.2481419,90,75.47399059,525.279,17.534546,78.2486377,67.25847393,72.13554257,499.2881458,58.02039897,0.5828665,2250.944256,164,0.006364923,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.1533638,-117.1533638,-260.3067277,-347.2897843,86.98305661,S3,-76,-108
18-05-2024 04:10,17.5348123,78.2480347,293.179236,59.8015865,525.249,17.5345903,78.2485385,65.11852203,308.9213556,548.7939511,58.86588023,0.6426785,2203.278933,177,0.003916094,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.2790225,-117.2790225,-260.5580449,-347.2897843,86.73173935,S3,-77,-103
18-05-2024 04:10,17.5348624,78.2479291,295.3811508,47.42180742,517.246,17.5346359,78.2484425,66.85901409,311.6478843,494.1075883,60.00003435,0.5821325,2432.435915,177,0.007848677,1,20,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.4447796,-117.4447796,-260.8895592,-347.2897843,86.40022509,S3,-75,-105
18-05-2024 04:10,17.5348624,78.2479291,295.3811508,68.00295148,517.246,17.5346359,78.2484425,65.39263093,305.8071065,542.0327341,60.00003435,0.7151825,1979.914218,177,0.003445577,1,20,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.4447796,-117.4447796,-260.8895592,-347.2897843,86.40022509,S3,-78,-105
18-05-2024 04:10,17.5348624,78.2479291,90,70.00587206,517.246,17.5346769,78.2483396,65.37709549,109.7281293,493.6996075,48.1796604,0.5962015,2200.598288,164,0.004810906,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.5390243,-115.5390243,-257.0780486,-347.2897843,90.21173566,S3,-78,-108
18-05-2024 04:10,17.5349017,78.2478184,289.5455518,44.65809646,516.037,17.5347216,78.2482398,67.26197543,277.1582273,536.4380597,48.98291456,0.5979825,2341.205637,175,0.005606995,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.6826421,-115.6826421,-257.3652841,-347.2897843,89.92450013,S3,-80,-105
18-05-2024 04:10,17.5349513,78.2477131,295.2220833,42.15705364,516.371,17.5347216,78.2482398,61.79738934,284.1063965,487.2068751,61.43158846,0.6066445,2334.15122,177,0.006117713,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.6495845,-117.6495845,-261.299169,-347.2897843,85.99061524,S3,-79,-108
18-05-2024 04:10,17.5349513,78.2477131,90,61.42680441,516.371,17.5347635,78.2481395,60.5063418,106.0786136,487.2193988,49.81781577,0.6462835,2030.068847,164,0.000482871,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.8294433,-115.8294433,-257.6588865,-347.2897843,89.63089776,S3,-79,-108
18-05-2024 04:10,17.5349938,78.2476082,292.0552202,71.16792318,516.921,17.5348065,78.2480395,69.96766301,310.9590198,494.2999993,50.2682617,0.5725315,2473.226364,177,0.001084008,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.907627,-115.907627,-257.8152539,-347.2897843,89.47453035,S3,-79,-108
18-05-2024 04:10,17.535041,78.2475068,294.9611884,67.61158557,517.388,17.5348065,78.2480395,60.76822582,278.52152,545.3079099,62.23175943,0.5775235,2451.84828,177,0.007051817,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.7619912,-117.7619912,-261.5239824,-347.2897843,85.76580186,S3,-79,-108
18-05-2024 04:10,17.535041,78.2475068,90,78.56841951,517.388,17.5348509,78.2479395,67.00230545,79.57491233,494.8508953,50.53194901,0.5665725,2301.558936,163,0.005021538,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.9530706,-115.9530706,-257.9061412,-347.2897843,89.38364308,S3,-79,-105
18-05-2024 04:10,17.5350872,78.2474061,294.645112,40.8404581,524.624,17.5348955,78.2478368,64.38776542,284.3484616,500.1336483,50.41320803,0.6201685,2296.150159,178,0.003176728,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.9326363,-115.9326363,-257.8652726,-347.2897843,89.42451166,S3,-82,-103
18-05-2024 04:10,17.535132,78.2473025,293.3852211,44.39119946,524.489,17.5348955,78.2478368,64.23930269,281.9940717,502.4735005,62.47859033,0.6391085,2203.068806,176,0.004754182,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.7963741,-117.7963741,-261.5927481,-347.2897843,85.69703615,S3,-81,-105
18-05-2024 04:10,17.535132,78.2473025,90,79.34876353,524.489,17.5349414,78.2477333,64.40105596,103.6626355,552.4892134,50.37172517,0.5632975,2314.940152,163,0.002448778,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.9254861,-115.9254861,-257.8509722,-347.2897843,89.43881204,S3,-81,-105
18-05-2024 04:10,17.5351774,78.2471988,293.6438684,52.02765877,524.363,17.5349895,78.247632,68.90089029,307.9990823,494.9425837,50.47939694,0.5808425,2437.83814,177,0.002505294,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.9440328,-115.9440328,-257.8880656,-347.2897843,89.40171873,S3,-81,-108
18-05-2024 04:10,17.5352271,78.2470969,90,44.38021155,516.351,17.5349895,78.247632,66.92285985,71.49982966,492.5316593,62.60674098,0.6134005,2138.896202,164,0.00608251,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.8141716,-117.8141716,-261.6283431,-347.2897843,85.66144117,S3,-82,-103
18-05-2024 04:10,17.5352664,78.246989,290.0129459,79.97034179,514.888,17.5350339,78.2475227,61.13340746,304.0082902,492.3073572,62.23637192,0.5737415,2454.066858,176,0.002745138,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.762635,-117.762635,-261.5252699,-347.2897843,85.76451435,S3,-84,-105
18-05-2024 04:10,17.535316,78.2468866,295.8443876,51.22851675,515.048,17.5350818,78.2474165,64.26771981,276.2502036,538.0913059,61.94769336,0.6435155,2187.981486,176,0.001800005,1,20,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.7222524,-117.7222524,-261.4445048,-347.2897843,85.84527945,S3,-82,-105
18-05-2024 04:10,17.535316,78.2468866,295.8443876,48.85220193,515.048,17.5350818,78.2474165,63.87802258,281.6656881,539.6192653,61.94769336,0.6753785,2084.756918,176,0.000650371,1,20,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.7222524,-117.7222524,-261.4445048,-347.2897843,85.84527945,S3,-81,-105
18-05-2024 04:10,17.535316,78.2468866,90,53.71644377,515.048,17.5351284,78.2473093,63.96400512,107.153866,493.1325236,49.4516719,0.5880395,2217.538108,163,0.004177823,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.7653692,-115.7653692,-257.5307384,-347.2897843,89.75904588,S3,-81,-101
18-05-2024 04:10,17.5353551,78.246779,289.9702791,44.115504,515.805,17.5351749,78.2472022,65.80619546,301.8568985,492.0847767,49.16194586,0.5696115,2471.860206,176,0.005201761,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.7143309,-115.7143309,-257.4286618,-347.2897843,89.86112248,S3,-81,-103
18-05-2024 04:10,17.5354043,78.2466741,295.127428,51.15166894,516.593,17.5351749,78.2472022,61.96306829,278.2847056,538.0656902,61.5531154,0.6468445,2176.720989,176,0.000727462,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.6667504,-117.6667504,-261.3335008,-347.2897843,85.95628349,S3,-82,-105
18-05-2024 04:10,17.5354043,78.2466741,90,71.49767771,516.593,17.5352212,78.247097,66.35879601,107.3602985,486.8302629,49.26397634,0.6339315,2057.004582,163,0.000326497,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.7323389,-115.7323389,-257.4646778,-347.2897843,89.82510653,S3,-77,-105
18-05-2024 04:10,17.5354517,78.2465707,294.6273807,41.1355822,523.512,17.5352668,78.2469902,60.648074,313.817496,546.7855603,49.01797287,0.5738175,2453.741826,176,0.003350632,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.6888566,-115.6888566,-257.3777131,-347.2897843,89.91207116,S3,-77,-105
18-05-2024 04:10,17.5354966,78.2464646,292.9373852,63.29953356,523.414,17.5352668,78.2469902,67.15713656,307.3853804,494.4677502,61.32971827,0.6288765,2251.634462,177,0.000572418,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.635169,-117.635169,-261.270338,-347.2897843,86.01944626,S3,-81,-105
18-05-2024 04:10,17.5354966,78.2464646,90,51.86734579,523.414,17.5353127,78.2468833,60.79876676,77.9426257,495.4783183,48.8946152,0.5655155,2320.007144,164,0.006180727,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.6669703,-115.6669703,-257.3339405,-347.2897843,89.95584374,S3,-83,-108
18-05-2024 04:10,17.5355413,78.2463586,292.8650611,66.38576481,523.377,17.5353589,78.2467754,67.32750219,303.7200204,544.537612,48.64211538,0.6102135,2320.499301,177,0.006207277,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.6219987,-115.6219987,-257.2439974,-347.2897843,90.0457869,S3,-77,-105
18-05-2024 04:10,17.5355904,78.2462543,295.2090598,51.5343934,515.431,17.5353589,78.2467754,65.2520312,305.5315832,539.3782979,60.974052,0.6200315,2245.047227,174,0.007713044,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.5846508,-117.5846508,-261.1693015,-347.2897843,86.12048277,S3,-81,-103
18-05-2024 04:10,17.5355904,78.2462543,90,46.30513889,515.431,17.5354081,78.2466714,64.41064311,108.654713,537.8143738,48.66649789,0.6206315,2088.195652,162,0.006131503,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.6263515,-115.6263515,-257.252703,-347.2897843,90.03708125,S3,-83,-105
18-05-2024 04:10,17.5356294,78.2461456,289.737258,79.68180383,514.178,17.5354501,78.2465717,64.62767798,271.3847425,490.3826404,49.40339113,0.6141995,2305.439845,177,0.004925793,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.7568848,-115.7568848,-257.5137697,-347.2897843,89.77601462,S3,-83,-105
18-05-2024 04:10,17.5356792,78.2460416,90,73.58911068,514.455,17.5354501,78.2465717,67.31841506,109.9598624,535.8186734,61.73290747,0.5898395,2224.333908,164,0.004844547,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.6920843,-117.6920843,-261.3841685,-347.2897843,85.90561578,S3,-86,-105
18-05-2024 04:10,17.5357216,78.2459344,291.5799063,48.02089079,515.203,17.5355002,78.2464536,65.06355471,301.9268904,540.9028774,60.32840408,0.5921335,2377.842159,176,0.00671778,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.4921864,-117.4921864,-260.9843727,-347.2897843,86.30541158,S3,-89,-108
18-05-2024 04:10,17.5357707,78.2458294,295.0616862,55.94426263,515.839,17.5355463,78.2463451,63.63232501,284.147067,544.8947593,60.12537517,0.6255725,2263.52661,177,0.005207501,1,20,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.4629056,-117.4629056,-260.9258112,-347.2897843,86.36397307,S3,-82,-105
18-05-2024 04:10,17.5357707,78.2458294,295.0616862,55.41057592,515.839,17.5355463,78.2463451,66.21887859,309.5732743,537.6729146,60.12537517,0.6962655,2033.70697,177,0.000819343,1,20,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.4629056,-117.4629056,-260.9258112,-347.2897843,86.36397307,S3,-84,-108
18-05-2024 04:10,17.5357707,78.2458294,90,75.19765215,515.839,17.5355959,78.2462272,63.01659659,79.50309818,544.4995891,46.45758236,0.6396595,2051.091245,164,0.001573136,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.2228817,-115.2228817,-256.4457635,-347.2897843,90.84402082,S3,-83,-108
18-05-2024 04:10,17.5358181,78.2457239,294.1938639,67.42375507,523.213,17.5356446,78.2461156,60.18683557,306.9001913,552.068996,45.80900816,0.6398955,2212.861319,177,0.003587562,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,141.1007674,-115.1007674,-256.2015348,-347.2897843,91.0882495,S3,-84,-103
18-05-2024 04:10,17.535865,78.2456171,293.7081309,56.67525941,523.06,17.5356446,78.2461156,60.63221929,278.3877118,544.4400897,58.28035252,0.6015245,2327.419748,175,0.005479461,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.192193,-117.192193,-260.384386,-347.2897843,86.90539825,S3,-79,-105
18-05-2024 04:10,17.535865,78.2456171,90,68.97623321,523.06,17.5356936,78.2460033,63.03027934,101.0627356,495.5724066,45.18138642,0.5871615,2207.229187,162,0.000574507,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,140.9809407,-114.9809407,-255.9618814,-347.2897843,91.32790291,S3,-83,-105
18-05-2024 04:10,17.535912,78.2455099,293.6742233,61.65014776,523.023,17.5357442,78.2458937,64.99706217,279.9491562,496.5038585,44.78353646,0.5637375,2497.616355,176,0.005999926,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,140.9041173,-114.9041173,-255.8082347,-347.2897843,91.48154961,S3,-81,-102
18-05-2024 04:10,17.5359636,78.2454037,295.9139908,71.12045481,515.164,17.5357442,78.2458937,62.09892745,280.9076859,536.9632944,57.41500928,0.5850295,2420.390767,177,0.004180627,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,143.0622584,-117.0622584,-260.1245168,-347.2897843,87.16526747,S3,-79,-108
18-05-2024 04:10,17.5359636,78.2454037,90,55.40871466,515.164,17.535791,78.2457778,68.26169974,72.96811123,488.6760775,44.07603262,0.5741265,2285.210664,164,0.000224376,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,140.7657995,-114.7657995,-255.5315991,-347.2897843,91.75818521,S3,-79,-105
18-05-2024 04:10,17.5360047,78.2452959,290.8699279,56.0699622,513.741,17.5358443,78.2456669,65.45591774,277.2087296,541.0342061,43.20755217,0.6375435,2221.024918,177,0.002395486,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,140.5929429,-114.5929429,-255.1858858,-347.2897843,92.10389852,S3,-79,-101
18-05-2024 04:10,17.5360542,78.2451959,296.33541,53.14583257,513.86,17.5358443,78.2456669,63.79087559,283.4415775,488.5104907,55.14231608,0.5725115,2459.339245,176,0.004451641,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,142.7114497,-116.7114497,-259.4228994,-347.2897843,87.86688491,S3,-78,-105
18-05-2024 04:10,17.5360542,78.2451959,90,40.77335446,513.86,17.53589,78.2455532,68.47278609,109.3773132,538.5998725,42.06558166,0.6301405,2069.379765,163,0.002543605,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,140.3602876,-114.3602876,-254.7205752,-347.2897843,92.56920911,S3,-80,-105
18-05-2024 04:10,17.5360921,78.2450913,289.9171078,47.76002143,514.565,17.535939,78.2454436,61.46033347,276.5280993,485.0742762,41.06545348,0.6347035,2230.962961,177,0.002904447,1,10,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,140.1512821,-114.1512821,-254.3025642,-347.2897843,92.98722012,S3,-80,-101
