time_epoch,transmitted_latitude ,transmitted_longitude ,transmitted_heading ,transmitted_altitude ,transmitted_count ,transmitted_speed (km/hr) ,transmitted_pressure,transmitted_temperature,transmitted_humidity,transmitted_condition,Self_speed (km/hr) ,Self_heading (degrees) ,Self_Altitude (m),latency (ms) ,data_size (kb) ,throughput (bits/sec) ,latitude_self ,longitude_self ,distance (m) ,Configuration ,Channel ,Bandwidth ,Modulation ,Tx/Rx Configuration ,Device Details ,Tx Power (dB) ,Receiver Gain (dBi) ,distance_km ,Path_Loss (dB) ,ERP (dBm) ,Rx_Power (dBm) ,Noise_Power (dBm) ,SNR (dB) ,Packet_Error_Rate ,scenario,RSSI_antenna1,RSSI_antenna2
22-05-2024 16:05,17.601342,78.1270852,98,486,688,0,94877,29,39,SUNNY,63.59499217,72.12845228,456.3632517,0.1420285,162,9124.929152,17.6025482,78.1270989,133.5051789,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.133505179,150.3917119,-124.3917119,-274.7834238,-347.2897843,72.5063605,0.229995904,I2V-S1,-79,-105
22-05-2024 16:05,17.6013401,78.1270826,98,486,689,0,94877,29,39,SUNNY,64.4215724,252.9729904,510.3646627,0.1687215,177,8392.528516,17.6025778,78.1270794,136.9839714,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.136983971,150.6151447,-124.6151447,-275.2302894,-347.2897843,72.0594949,0.221568494,I2V-S1,-79,-101
22-05-2024 16:05,17.6013389,78.1270808,98,486,690,0,94877,29,39,SUNNY,62.11603958,221.1068505,458.516687,0.1666935,177,8494.632364,17.6025778,78.1270794,137.116442,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.137116442,150.6235403,-124.6235403,-275.2470806,-347.2897843,72.0427037,0.265877671,I2V-S1,-89,-108
22-05-2024 16:05,17.6013389,78.1270808,98,486,691,0,94877,29,39,SUNNY,60.0252985,76.87956779,458.5527516,0.1803905,163,7228.762047,17.6026079,78.1270635,140.4597089,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.140459709,150.8327849,-124.8327849,-275.6655698,-347.2897843,71.6242145,0.111665258,I2V-S1,-81,-108
22-05-2024 16:05,17.601338,78.1270797,98,486,692,0,94877,29,39,SUNNY,67.28814575,243.7752098,507.9590655,0.1609265,176,8749.335877,17.6026375,78.1270607,143.8374588,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.143837459,151.0391896,-125.0391896,-276.0783792,-347.2897843,71.2114051,0.190849786,I2V-S1,-81,-108
22-05-2024 16:05,17.6013364,78.1270779,98,486,696,0,94877,29,39,SUNNY,62.63800634,212.0715017,457.7792183,0.1753635,177,8074.656357,17.6026375,78.1270607,144.0119742,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.144011974,151.0497217,-125.0497217,-276.0994434,-347.2897843,71.1903409,0.023808764,I2V-S1,-83,-105
22-05-2024 16:05,17.6013364,78.1270779,98,486,697,0,94877,29,39,SUNNY,62.1518359,102.7676611,509.6441577,0.1632765,163,7986.452429,17.6026579,78.1270749,146.2585372,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.146258537,151.1841741,-125.1841741,-276.3683482,-347.2897843,70.9214361,0.230430448,I2V-S1,-80,-105
22-05-2024 16:05,17.6013358,78.1270773,98,486,700,0,94877,29,39,SUNNY,65.93996198,73.71324232,506.9417167,0.1421725,162,9115.68693,17.6026618,78.1270968,146.7708263,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.146770826,151.2145444,-125.2145444,-276.4290888,-347.2897843,70.8606955,0.09391566,I2V-S1,-83,-103
22-05-2024 16:05,17.6013355,78.1270764,98,486,702,0,94877,29,39,SUNNY,63.49715789,274.2744941,515.5003751,0.1930445,177,7335.096312,17.6026618,78.1270968,146.8054036,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.146805404,151.2165904,-125.2165904,-276.4331808,-347.2897843,70.8566035,0.13458743,I2V-S1,-80,-108
22-05-2024 16:05,17.6013355,78.1270764,98,486,703,0,94877,29,39,SUNNY,64.12746559,78.75196612,514.9832548,0.1909415,163,6829.316833,17.6026514,78.1271162,145.6996585,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.145699659,151.1509203,-125.1509203,-276.3018406,-347.2897843,70.9879437,0.218951966,I2V-S1,-83,-105
22-05-2024 16:05,17.6013355,78.1270759,98,486,704,0,94877,29,39,SUNNY,62.8513495,280.3461682,514.3731804,0.1598105,176,8810.434859,17.6026297,78.1271284,143.3450884,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.143345088,151.009406,-125.009406,-276.018812,-347.2897843,71.2709723,0.211767459,I2V-S1,-82,-105
22-05-2024 16:05,17.6013356,78.1270755,98,486,705,0,94877,29,39,SUNNY,60.99495872,272.6214933,457.8030179,0.1897425,175,7378.420754,17.6026297,78.1271284,143.335686,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.143335686,151.0088362,-125.0088362,-276.0176724,-347.2897843,71.2721119,0.010615859,I2V-S1,-82,-105
22-05-2024 16:05,17.6013356,78.1270755,98,486,706,0,94877,29,39,SUNNY,66.24506707,105.8994905,461.9077551,0.1894845,161,6797.38976,17.6025964,78.1271344,139.6801359,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.139680136,150.7844426,-124.7844426,-275.5688852,-347.2897843,71.7208991,0.028837563,I2V-S1,-92,-101
22-05-2024 16:05,17.6013358,78.1270751,98,486,707,0,94877,29,39,SUNNY,69.07302715,279.0709333,508.4575332,0.1852885,176,7598.96054,17.6025523,78.1271353,134.788756,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.134788756,150.4748229,-124.4748229,-274.9496458,-347.2897843,72.3401385,0.132636696,I2V-S1,-91,-105
22-05-2024 16:05,17.6013364,78.1270745,98,486,710,0,94877,29,39,SUNNY,65.04004288,313.8168036,510.3950078,0.1437585,177,9849.852357,17.6024978,78.127133,128.6888624,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.128688862,150.0725689,-124.0725689,-274.1451378,-347.2897843,73.1446465,0.006511242,I2V-S1,-94,-108
22-05-2024 16:05,17.6013369,78.1270744,98,486,713,0,94877,29,39,SUNNY,66.45855338,-11.87107099,460.8634569,0.1691835,181,8558.754252,17.6024978,78.127133,128.6341017,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.128634102,150.068872,-124.068872,-274.137744,-347.2897843,73.1520403,0.015065456,I2V-S1,-88,-102
22-05-2024 16:05,17.6013373,78.1270745,98,486,714,0,94877,29,39,SUNNY,61.71690368,1.933311002,515.275686,0.2876325,174,4839.508748,17.6024336,78.1271291,121.4722982,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.121472298,149.5712946,-123.5712946,-273.1425892,-347.2897843,74.1471951,0.094972047,I2V-S1,-86,-105
22-05-2024 16:05,17.6013373,78.1270745,98,486,715,0,94877,29,39,SUNNY,69.41260152,71.32617281,456.3828933,0.1611155,163,8093.572623,17.602359,78.1271233,113.1961239,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.113196124,148.9583807,-122.9583807,-271.9167614,-347.2897843,75.3730229,0.047401235,I2V-S1,-88,-105
22-05-2024 16:05,17.6013376,78.1270747,98,486,716,0,94877,29,39,SUNNY,63.46920158,48.15477319,461.3499436,0.1791495,176,7859.357687,17.602359,78.1271233,113.1619862,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.113161986,148.9557609,-122.9557609,-271.9115218,-347.2897843,75.3782625,0.213552223,I2V-S1,-95,-105
22-05-2024 16:05,17.6013379,78.1270748,98,486,717,0,94877,29,39,SUNNY,60.92684084,7.957443786,465.254703,0.1806695,177,7837.515463,17.6022828,78.1271179,104.6776565,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.104677656,148.2788294,-122.2788294,-270.5576588,-347.2897843,76.7321255,0.019335436,I2V-S1,-88,-108
22-05-2024 16:05,17.6013389,78.1270751,98,486,722,0,94877,29,39,SUNNY,69.30537219,11.70312742,458.6123211,0.1545055,175,9061.166107,17.6022045,78.1271118,95.8802106,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.095880211,147.5163292,-121.5163292,-269.0326584,-347.2897843,78.2571259,0.016493333,I2V-S1,-90,-108
22-05-2024 16:05,17.6013391,78.1270751,98,486,723,0,94877,29,39,SUNNY,62.31284067,-12.03141638,512.1651438,0.1696305,181,8536.200742,17.6021278,78.1271041,87.34432655,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.087344327,146.7064436,-120.7064436,-267.4128872,-347.2897843,79.8768971,0.167493409,I2V-S1,-94,-102
22-05-2024 16:05,17.6013391,78.1270751,98,486,724,0,94877,29,39,SUNNY,68.07244913,101.8188435,464.9895142,0.1413925,163,9222.554237,17.6021278,78.1271041,87.34432655,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.087344327,146.7064436,-120.7064436,-267.4128872,-347.2897843,79.8768971,0.161307579,I2V-S1,-92,-102
22-05-2024 16:05,17.6013394,78.1270752,98,486,725,0,94877,29,39,SUNNY,60.54835177,3.860094897,459.5970754,0.2045485,176,6883.453069,17.602055,78.127098,79.2366292,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.079236629,145.8602695,-119.8602695,-265.720539,-347.2897843,81.5692453,0.015943254,I2V-S1,-87,-105
22-05-2024 16:05,17.6013398,78.1270753,98,486,726,0,94877,29,39,SUNNY,66.09170425,29.87001422,464.6282263,0.1397275,174,9962.247947,17.6019845,78.1270929,71.37719434,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.071377194,144.9529391,-118.9529391,-263.9058782,-347.2897843,83.3839061,0.007094124,I2V-S1,-86,-103
22-05-2024 16:05,17.6013398,78.1270753,98,486,727,0,94877,29,39,SUNNY,69.92938334,79.75244779,457.9026874,0.1978615,163,6590.468585,17.6019845,78.1270929,71.37719434,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.071377194,144.9529391,-118.9529391,-263.9058782,-347.2897843,83.3839061,0.088665204,I2V-S1,-90,-105
22-05-2024 16:05,17.6013401,78.1270757,98,486,728,0,94877,29,39,SUNNY,65.07688058,72.9772378,511.0369068,0.2065885,175,6776.756693,17.6019146,78.1270877,63.59605304,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.063596053,143.9503529,-117.9503529,-261.9007058,-347.2897843,85.3890785,0.095010844,I2V-S1,-87,-108
22-05-2024 16:06,17.6013405,78.1270761,98,486,729,0,94877,29,39,SUNNY,66.08729397,29.29165166,507.1173684,0.2111285,176,6668.924375,17.6018481,78.1270819,56.1824531,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.056182453,142.8737636,-116.8737636,-259.7475272,-347.2897843,87.5422571,0.102667147,I2V-S1,-97,-105
22-05-2024 16:06,17.6013405,78.1270761,98,486,729,0,94877,29,39,SUNNY,61.36846512,58.36088842,456.109899,0.3284075,176,4287.356409,17.6018481,78.1270819,56.1824531,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.056182453,142.8737636,-116.8737636,-259.7475272,-347.2897843,87.5422571,0.061385843,I2V-S1,-94,-105
22-05-2024 16:06,17.6013405,78.1270761,98,486,730,0,94877,29,39,SUNNY,62.5134143,70.80531665,458.5261245,0.2130745,163,6119.92519,17.6017851,78.1270758,49.2065095,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.049206509,141.7222008,-115.7222008,-257.4444016,-347.2897843,89.8453827,0.039975583,I2V-S1,-87,-103
22-05-2024 16:06,17.6013408,78.1270765,98,486,731,0,94877,29,39,SUNNY,64.05473034,64.54256153,508.2159934,0.1985085,176,7092.895266,17.6017252,78.1270677,42.55406266,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.042554063,140.4605702,-114.4605702,-254.9211404,-347.2897843,92.3686439,0.009199078,I2V-S1,-84,-103
22-05-2024 16:06,17.6013412,78.1270768,98,486,732,0,94877,29,39,SUNNY,61.6558968,20.92484087,508.8448616,0.1380085,176,10202.27015,17.6017252,78.1270677,42.51051454,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.042510515,140.4516769,-114.4516769,-254.9033538,-347.2897843,92.3864305,0.057893303,I2V-S1,-82,-101
22-05-2024 16:06,17.6013412,78.1270768,98,486,733,0,94877,29,39,SUNNY,62.9667772,73.83519027,510.1338606,0.1628785,163,8005.967638,17.6016685,78.1270625,36.25600183,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.036256002,139.0693478,-113.0693478,-252.1386956,-347.2897843,95.1510887,0.057912288,I2V-S1,-83,-108
22-05-2024 16:06,17.6013414,78.1270772,98,486,734,0,94877,29,39,SUNNY,63.99649682,80.00545196,459.2844529,0.1664425,176,8459.377863,17.6016188,78.1270574,30.77333525,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.030773335,137.645241,-111.645241,-249.290482,-347.2897843,97.9993023,0.054604138,I2V-S1,-83,-108
22-05-2024 16:06,17.6013417,78.1270776,98,486,736,0,94877,29,39,SUNNY,67.41594008,75.7230036,515.9413724,0.1865615,163,6989.652206,17.6016188,78.1270574,30.74314181,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.030743142,137.6367146,-111.6367146,-249.2734292,-347.2897843,98.0163551,0.04732767,I2V-S1,-82,-105
22-05-2024 16:06,17.601342,78.1270779,98,486,737,0,94877,29,39,SUNNY,61.15595406,60.21963195,465.9073771,0.2072105,175,6756.414371,17.6015746,78.1270589,25.82208074,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.025822081,136.1215743,-110.1215743,-246.2431486,-347.2897843,101.0466357,0.033583072,I2V-S1,-84,-103
22-05-2024 16:06,17.6013423,78.1270782,98,486,738,0,94877,29,39,SUNNY,63.60998328,61.11331853,464.6598222,0.1669745,176,8432.42531,17.6015324,78.1270534,21.20351063,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.021203511,134.4099051,-108.4099051,-242.8198102,-347.2897843,104.4699741,0.034033518,I2V-S1,-85,-108
22-05-2024 16:06,17.6013423,78.1270782,98,486,739,0,94877,29,39,SUNNY,61.73711427,74.16362323,507.5908462,0.2090595,163,6237.458714,17.6015324,78.1270534,21.20351063,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.021203511,134.4099051,-108.4099051,-242.8198102,-347.2897843,104.4699741,0.030442866,I2V-S1,-95,-105
22-05-2024 16:06,17.6013428,78.1270784,98,486,740,0,94877,29,39,SUNNY,64.8320556,8.602007011,456.3876564,0.1407375,176,10004.44089,17.6014942,78.1270478,17.068198,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.017068198,132.5255031,-106.5255031,-239.0510062,-347.2897843,108.2387781,0.016985538,I2V-S1,-82,-105
22-05-2024 16:06,17.6013433,78.1270785,98,486,741,0,94877,29,39,SUNNY,65.71020709,22.01493068,508.781152,0.2093145,177,6764.939839,17.6014591,78.1270358,13.59402411,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.013594024,130.5487103,-104.5487103,-235.0974206,-347.2897843,112.1923637,0.025137993,I2V-S1,-84,-102
22-05-2024 16:06,17.6013433,78.1270785,98,486,742,0,94877,29,39,SUNNY,64.74530967,100.6907561,461.5368149,0.2214915,163,5887.359109,17.6014591,78.1270358,13.59402411,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.013594024,130.5487103,-104.5487103,-235.0974206,-347.2897843,112.1923637,0.011429637,I2V-S1,-84,-103
22-05-2024 16:06,17.6013438,78.1270788,98,486,743,0,94877,29,39,SUNNY,69.94765695,49.7927365,458.0416086,0.2163815,177,6543.997523,17.6014292,78.1270174,11.4807038,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.011480704,129.0811199,-103.0811199,-232.1622398,-347.2897843,115.1275445,0.013007286,I2V-S1,-82,-105
22-05-2024 16:06,17.6013444,78.1270791,98,486,744,0,94877,29,39,SUNNY,66.57621429,7.833299996,512.2484004,0.1691345,177,8372.035274,17.6014025,78.1269937,11.11357291,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.011113573,128.7988237,-102.7988237,-231.5976474,-347.2897843,115.6921369,0.00156307,I2V-S1,-83,-105
22-05-2024 16:06,17.6013444,78.1270791,98,486,744,0,94877,29,39,SUNNY,61.26514952,13.54660414,457.3196885,0.2575525,177,5497.908193,17.6014025,78.1269937,11.11357291,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.011113573,128.7988237,-102.7988237,-231.5976474,-347.2897843,115.6921369,0.012936935,I2V-S1,-73,-108
22-05-2024 16:06,17.6013444,78.1270791,98,486,745,0,94877,29,39,SUNNY,68.29328387,70.8700559,512.2327551,0.2032265,163,6416.486039,17.6013758,78.1269637,12.73206213,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.012732062,129.9797246,-103.9797246,-233.9594492,-347.2897843,113.3303351,0.007809077,I2V-S1,-80,-105
22-05-2024 16:06,17.6013448,78.1270795,98,486,746,0,94877,29,39,SUNNY,64.55408345,56.2593458,458.5539791,0.1682695,175,8319.986688,17.6013517,78.1269273,16.17260874,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.016172609,132.0573512,-106.0573512,-238.1147024,-347.2897843,109.1750819,0.004782911,I2V-S1,-79,-105
22-05-2024 16:06,17.6013452,78.1270798,98,486,747,0,94877,29,39,SUNNY,69.77561865,26.5147068,514.3325923,0.1451905,176,9697.604182,17.6013517,78.1269273,16.20238942,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.016202389,132.0733309,-106.0733309,-238.1466618,-347.2897843,109.1431225,0.031525012,I2V-S1,-84,-105
22-05-2024 16:06,17.6013452,78.1270798,98,486,748,0,94877,29,39,SUNNY,60.66814558,77.56755908,506.9512288,0.1415235,163,9214.01746,17.6013339,78.1268871,20.49145604,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.020491456,134.113206,-108.113206,-242.226412,-347.2897843,105.0633723,0.012745444,I2V-S1,-85,-108
22-05-2024 16:06,17.6013457,78.1270802,98,486,749,0,94877,29,39,SUNNY,68.61160994,22.49432896,461.0286399,0.2200045,176,6399.869094,17.6013242,78.1268475,24.813232,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.024813232,135.7754163,-109.7754163,-245.5508326,-347.2897843,101.7389517,0.003131667,I2V-S1,-87,-103
22-05-2024 16:06,17.6013462,78.1270805,98,486,751,0,94877,29,39,SUNNY,67.57047911,100.3723501,456.5953601,0.1446865,163,9012.589288,17.6013242,78.1268475,24.85028858,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.024850289,135.7883783,-109.7883783,-245.5767566,-347.2897843,101.7130277,0.000293003,I2V-S1,-84,-103
22-05-2024 16:06,17.6013467,78.1270808,98,486,752,0,94877,29,39,SUNNY,62.93968364,18.67875797,510.3173035,0.1964995,175,7124.700063,17.6013239,78.1268096,28.89567174,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.028895672,137.0984055,-111.0984055,-248.196811,-347.2897843,99.0929733,0.046556906,I2V-S1,-95,-108
22-05-2024 16:06,17.6013471,78.1270813,98,486,753,0,94877,29,39,SUNNY,64.22143891,34.40221571,509.3204952,0.2166985,175,6460.589252,17.6013339,78.1267753,32.51180345,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.032511803,138.1225708,-112.1225708,-250.2451416,-347.2897843,97.0446427,0.061676643,I2V-S1,-91,-105
22-05-2024 16:06,17.6013471,78.1270813,98,486,754,0,94877,29,39,SUNNY,65.79428723,78.3128753,461.0022766,0.2038255,162,6358.380085,17.6013339,78.1267753,32.51180345,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.032511803,138.1225708,-112.1225708,-250.2451416,-347.2897843,97.0446427,0.03153785,I2V-S1,-93,-108
22-05-2024 16:06,17.6013477,78.1270818,98,486,755,0,94877,29,39,SUNNY,69.90402879,25.72509208,510.8248692,0.1512415,176,9309.614094,17.6013553,78.1267506,35.16376123,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.035163761,138.8036561,-112.8036561,-251.6073122,-347.2897843,95.6824721,0.063767366,I2V-S1,-97,-108
22-05-2024 16:06,17.6013481,78.1270823,98,486,756,0,94877,29,39,SUNNY,68.82452706,35.0673377,513.5936599,0.1635885,177,8655.865174,17.6013844,78.1267432,36.21573499,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.036215735,139.0596957,-113.0596957,-252.1193914,-347.2897843,95.1703929,0.011438081,I2V-S1,-92,-102
22-05-2024 16:06,17.6013481,78.1270823,98,486,757,0,94877,29,39,SUNNY,69.06808386,74.51526308,458.1623429,0.1961535,163,6647.854869,17.6013844,78.1267432,36.21573499,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.036215735,139.0596957,-113.0596957,-252.1193914,-347.2897843,95.1703929,0.066646645,I2V-S1,-87,-108
22-05-2024 16:06,17.6013485,78.1270826,98,486,758,0,94877,29,39,SUNNY,66.45323747,53.15981473,461.0364803,0.1421255,176,9906.737355,17.6014088,78.1267557,35.33328454,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.035333285,138.8454298,-112.8454298,-251.6908596,-347.2897843,95.5989247,0.044707434,I2V-S1,-96,-105
22-05-2024 16:06,17.601349,78.1270829,98,486,759,0,94877,29,39,SUNNY,64.89996449,12.83821895,509.5946274,0.1601715,176,8790.5776,17.6014189,78.1267809,32.97474286,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.032974743,138.245378,-112.245378,-250.490756,-347.2897843,96.7990283,0.032472261,I2V-S1,-96,-105
22-05-2024 16:06,17.601349,78.1270829,98,486,759,0,94877,29,39,SUNNY,69.22262754,17.48393878,460.0704202,0.2931555,176,4802.911765,17.6014189,78.1267809,32.97474286,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.032974743,138.245378,-112.245378,-250.490756,-347.2897843,96.7990283,0.046654023,I2V-S1,-95,-105
22-05-2024 16:06,17.601349,78.1270829,98,486,760,0,94877,29,39,SUNNY,64.07762662,103.5147154,511.1407715,0.2154585,162,6015.07947,17.6014174,78.126811,29.83593657,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.029835937,137.3765431,-111.3765431,-248.7530862,-347.2897843,98.5366981,0.017221997,I2V-S1,-98,-108
22-05-2024 16:06,17.6013494,78.1270832,98,486,761,0,94877,29,39,SUNNY,65.98561766,24.15944139,460.1999752,0.1369865,176,10278.3851,17.6014107,78.1268447,26.20785092,C-V2X (PC5 Mode 4),182 ch (5910 MHz),10 MHz,QPSK MCS 5,1 Tx 2 Rx,C-V2X OBU,21 dB,5,0.026207851,136.2503778,-110.2503778,-246.5007556,-347.2897843,100.7890287,0.012182571,I2V-S1,-100,-102
